Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
32893244,P8_pub_transp,COUNTRY,COM,AFR,Africa,YEAR,2010,,,,,,,,,Yes,,,,,2023-10-17T19:14:57Z,2010,2010-01-01,2010-12-31
32893245,P8_pub_transp,COUNTRY,ESP,EUR,Europe,YEAR,2010,,,,,,,,,Yes,,,,,2023-10-17T19:14:57Z,2010,2010-01-01,2010-12-31
32893246,P8_pub_transp,COUNTRY,HUN,EUR,Europe,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:14:57Z,2020,2020-01-01,2020-12-31
32893247,P8_pub_transp,COUNTRY,COG,AFR,Africa,YEAR,2010,,,,,,,,,No,,,,,2023-10-17T19:14:57Z,2010,2010-01-01,2010-12-31
32893248,P8_pub_transp,COUNTRY,THA,SEAR,South-East Asia,YEAR,2010,,,,,,,,,Yes,,,,,2023-10-17T19:14:57Z,2010,2010-01-01,2010-12-31
32893249,P8_pub_transp,COUNTRY,COK,WPR,Western Pacific,YEAR,2010,,,,,,,,,Yes,,,,,2023-10-17T19:14:57Z,2010,2010-01-01,2010-12-31
32893250,P8_pub_transp,COUNTRY,CIV,AFR,Africa,YEAR,2010,,,,,,,,,No,,,,,2023-10-17T19:14:57Z,2010,2010-01-01,2010-12-31
32893525,P8_pub_transp,COUNTRY,DNK,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-17T19:15:02Z,2007,2007-01-01,2007-12-31
32893526,P8_pub_transp,COUNTRY,SWZ,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-17T19:15:02Z,2007,2007-01-01,2007-12-31
32893527,P8_pub_transp,COUNTRY,SLV,AMR,Americas,YEAR,2007,,,,,,,,,Yes,,,,,2023-10-17T19:15:02Z,2007,2007-01-01,2007-12-31
32893528,P8_pub_transp,COUNTRY,ERI,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-17T19:15:02Z,2007,2007-01-01,2007-12-31
32893529,P8_pub_transp,COUNTRY,DEU,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-17T19:15:02Z,2007,2007-01-01,2007-12-31
32893530,P8_pub_transp,COUNTRY,GNQ,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-17T19:15:02Z,2007,2007-01-01,2007-12-31
